id,device,phase,batch,channel,start_s,acc_rms_g,mean_mV,std_mV,detrended_std_mV,span95_mV,peak_to_peak_mV,slope_mV_min,step_rms_mV,slow_rms_mV,signal_rms_mV,fast_rms_mV,edge_rms_mV,line33_rms_mV,fast_ppm,line33_fraction_pct,fast_excluding33_rms_mV,dominant_fast_Hz,top_peaks_Hz
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,270.0,0.0014052128072758417,1171.02783171,0.5194690577119073,0.39524065120045954,1.496228633726468,3.12805000000003,-7.002884061883947,0.4393974614946253,0.05321327248307006,0.08922075063740349,0.37470304042915414,0.09334101876897352,0.29222288726824747,319.97791195277733,60.82106502300437,0.23453816888400375,33.300000000000004,"33.3,40.0,20.0,26.7,46.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,270.0,0.0014052128072758417,670.6626901999999,0.1892248683817903,0.11774213456704283,0.42773265363348106,1.068119999999908,-3.0635686048614947,0.10666324029062528,0.02559501197239068,0.12364692834226948,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,270.0,0.0014052128072758417,606.52046275,0.19017475957653932,0.07747580092692119,0.27579599004279765,0.7629350000000841,-3.591908100809334,0.055293488971151966,0.038225025561815236,0.06560144617364136,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,280.0,0.0014409650325976097,1293.03184555,0.31651830078563914,0.264916900373931,1.1375271814158907,2.3651199999999335,-3.5983734964159644,0.2253216505419575,0.08060387423233041,0.126387737222392,0.20993571886956777,0.048633617012365744,0.09082095207245552,162.3592795429336,18.715413522342146,0.1892737718806674,33.300000000000004,"33.3,26.7,13.3,6.7,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,280.0,0.0014409650325976097,1169.5425417899999,0.6818764662346929,0.34328256043647354,1.2673365442891735,3.7384099999999307,-12.239397039353438,0.3665252871210959,0.12501688633587874,0.10873762363262163,0.2912478454226789,0.05260449342368481,0.2473740076102018,249.02714951858044,72.14108792658367,0.1537251047234006,33.300000000000004,"33.3,40.0,26.7,6.7,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,280.0,0.0014409650325976097,670.3712467999999,0.14576756095247423,0.13320630897476032,0.5195510507682995,0.8392300000001569,-1.2242762196224994,0.12990153161985094,0.041231137046533195,0.13504354292177453,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,280.0,0.0014409650325976097,605.842591,0.27614858895310823,0.09414498365888684,0.38733144519795526,1.0681149999999207,-5.369010693067853,0.06684683907121201,0.06416389635348614,0.08168277283650274,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,290.0,0.0014401117051445634,1292.1949769599998,0.3657946058052089,0.27287322391361,1.0859078211547852,3.0517499999998563,-5.060811774891489,0.24782675424460723,0.08778724224359895,0.1028034245095568,0.20789180358167753,0.05169938521863781,0.1361497370120828,160.88268975535019,42.890279812534786,0.1571058595596723,33.300000000000004,"33.3,6.7,20.0,26.7,13.3"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,290.0,0.0014401117051445634,1167.8229522899999,0.5755490923486506,0.24432728391452627,0.9554362187283515,2.975460000000112,-10.825762201403768,0.20616713073256063,0.10307549204743136,0.09037996536651566,0.171004455578726,0.05248277358211421,0.10403754178969389,146.4301204590996,37.01393958123797,0.13571556184216377,33.300000000000004,"33.3,13.3,20.0,46.7,6.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,290.0,0.0014401117051445634,670.0431828999999,0.16513286292177717,0.1311691959300597,0.4875081760739107,0.839240000000018,-2.0747023942396132,0.1330319508841702,0.031342884179091056,0.11775484438474011,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,290.0,0.0014401117051445634,605.1155087,0.27623435191442075,0.1555142600236644,0.5649889853976101,1.182555000000093,-4.721570081008736,0.10731533637467378,0.09363283500863034,0.146551333223438,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,300.0,0.0014015096307373436,1291.44103968,0.38262928887763603,0.33455465852762123,1.2931145969721625,2.9754599999998845,-3.857430336144548,0.3288979403871173,0.11922615331241192,0.13210419781941743,0.28860944144288164,0.06362144091985872,0.21528566233579294,223.47860457833585,55.64282183120211,0.19221730744813556,33.300000000000004,"33.3,26.7,20.0,6.7,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,300.0,0.0014015096307373436,1166.5394593500002,0.48567697833431916,0.24817820549350575,0.9581894192631352,3.051759999999831,-8.672827387020654,0.19132586909101895,0.11818582566735104,0.11597606804643476,0.18255570805879995,0.06814998456715467,0.06253060931121142,156.49338442483602,11.732606024830385,0.17151241775457085,6.7,"6.7,26.7,13.3,33.3,46.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,300.0,0.0014015096307373436,669.7357177000001,0.1876726286735658,0.17882248335738593,0.630733751794247,0.8392399999997906,-1.1778513411345357,0.1787609164414216,0.05532042045619724,0.1511731479152229,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,300.0,0.0014015096307373436,604.5269006,0.22956712147159014,0.12714224424077844,0.5162830213577336,1.1444099999999935,-3.953130657065299,0.11028770585610873,0.0738925133731794,0.11963869617299426,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,310.0,0.0013844950308304319,1290.7392877099999,0.38569639595503874,0.34505612945524883,1.3727923642188955,2.9754700000000867,-3.5800432284801627,0.36805628406575297,0.06536232771528427,0.09473474903636953,0.3073322069457881,0.06647408539643397,0.23546609560725834,238.10556467297891,58.70033988870138,0.19750646380724404,33.300000000000004,"33.3,20.0,26.7,6.7,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,310.0,0.0013844950308304319,1165.0687406000002,0.5993717243046613,0.2551202868359577,1.041715791746816,3.3569400000001224,-11.267218571701623,0.21456646355834308,0.11747890948995436,0.10203080144682407,0.19583013116478779,0.06283468161154179,0.06860737978496184,168.08461538839072,12.273901594314731,0.18341883139705148,26.700000000000003,"26.7,13.3,6.7,33.3,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,310.0,0.0013844950308304319,669.4656371000002,0.20981870369145664,0.19756314624053176,0.67263190702823,1.2206999999998516,-1.4613308730881474,0.2214401599116533,0.04093351991638881,0.19195053126409972,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,310.0,0.0013844950308304319,603.8589486,0.2948373945384345,0.1271045857044696,0.48438091108609665,1.3732850000000099,-5.501949054905932,0.1176080216226788,0.050542155322392285,0.1052459797428816,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,320.0,0.001376441305247884,1290.2169040100002,0.4349978804787892,0.4029395557311525,1.707500736102912,3.0517600000000584,-3.40487398691514,0.4284872894250125,0.07365384748688594,0.14870260466126015,0.3636860265191332,0.07933288791759643,0.28952128504392094,281.8797563330594,63.373510566900734,0.22010213854434105,33.300000000000004,"33.3,6.7,26.7,20.0,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,320.0,0.001376441305247884,1163.42201211,0.44144142631805705,0.27096127503928297,1.0861135967290576,3.0517499999998563,-7.239765918768213,0.2332381513273136,0.10598157717811482,0.10817930391746461,0.2082598798593244,0.07606483864138917,0.08728357032186423,179.00630870961527,17.56522747276127,0.18908663599231018,6.7,"6.7,26.7,33.3,13.3,46.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,320.0,0.001376441305247884,669.2596424,0.22598124780126605,0.2196412466479932,0.7824064651214742,0.9155299999997624,-1.0992827362724826,0.2471018922101502,0.04817691175279344,0.2055467003663789,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,320.0,0.001376441305247884,603.0963897500001,0.21982105420525588,0.14840536299391047,0.539081294049637,1.106264999999894,-3.353787020701888,0.14482884453807018,0.06291856660463006,0.13052615219105065,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,330.0,0.0013861906821410915,1289.69551121,0.4975121062670974,0.46224657787051737,1.7864456891687435,3.280640000000176,-3.8219152951559114,0.5146390956552273,0.0603879088119279,0.11484943663308848,0.42494981605333726,0.06549465763678929,0.35678277665311675,329.49623563056895,70.4908051204897,0.2308427959617917,33.300000000000004,"33.3,26.7,6.7,40.0,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,330.0,0.0013861906821410915,1162.26135277,0.4909280485259118,0.2399683223323097,0.9416665407092579,2.7465799999999945,-8.897228684468699,0.2071399694296957,0.1078706082882022,0.08544432247122748,0.19120690049652436,0.05749660604886405,0.10761397096945677,164.51282668981793,31.675989573115636,0.15804844842538848,33.300000000000004,"33.3,6.7,26.7,13.3,46.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,330.0,0.0013861906821410915,669.0956113,0.2733574323805463,0.2632940382990071,0.9013212169351529,1.2969999999999118,-1.519846012601678,0.3070490336594741,0.034266907964692395,0.26793880114193563,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,330.0,0.0013861906821410915,602.5936129500001,0.24654510453002126,0.16338304682336116,0.5920021600600791,1.0299649999999474,-3.818542880289116,0.16947436117172965,0.061419509527523966,0.1410641990269705,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,340.0,0.0014114261901807005,1289.0172575099998,0.523525990112263,0.4836102173043852,1.779391005364124,2.975460000000112,-4.165251317695157,0.5372692787668965,0.08302173988644013,0.10821445885934862,0.460745042232745,0.06771231711811537,0.39798664800186107,357.4390021145009,74.61319941389665,0.23214784503478963,33.300000000000004,"33.3,26.7,6.7,20.0,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,340.0,0.0014114261901807005,1161.19911242,0.3690423411250919,0.2413643659558394,0.9888636486295581,2.1362299999998413,-5.799525688731337,0.2261673040173088,0.0978155691489798,0.09038052329156915,0.1913603838097502,0.03541303791133901,0.14372128195264136,164.79549610655928,56.40766181577719,0.12634472527851837,33.300000000000004,"33.3,26.7,6.7,40.0,13.3"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,340.0,0.0014114261901807005,668.8072202,0.2945278490784908,0.2778464665282825,0.8563207979269917,1.1444099999999935,-2.0208648784887124,0.32017257289839773,0.05254990410447937,0.2765144738731326,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,340.0,0.0014114261901807005,602.1335597000001,0.21804546360656957,0.18066674808299463,0.5806225384412637,0.9918200000000752,-2.524777677767538,0.1913118297872305,0.07047152934963889,0.16501171105523316,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,350.0,0.001356523420719631,1288.39813198,0.4760749121353105,0.4652815097306274,1.6399515528347366,2.6702900000000227,-2.094021150738876,0.5267500777964945,0.08782556152176473,0.10657626275892385,0.44883965509892904,0.06259764429398798,0.4068944744268781,348.3703088028821,82.18283988249381,0.18945691507622578,33.300000000000004,"33.3,20.0,26.7,6.7,29.3"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,350.0,0.001356523420719631,1160.13938869,0.45285587611436995,0.31363652479558124,1.2327822114897913,3.0517600000000584,-6.786229838258594,0.31750397880366366,0.11187460430646765,0.08967405024876215,0.2767680099601317,0.05926202664438198,0.21577737286032822,238.5644454953392,60.7827045395941,0.17332240679954347,33.300000000000004,"33.3,40.0,6.7,26.7,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,350.0,0.001356523420719631,668.5394277,0.23605981657136185,0.23443769098010186,0.8540720401035227,1.0681099999998196,-0.5713498109797513,0.2649011606260143,0.05783373355270737,0.23130678899606086,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,350.0,0.001356523420719631,601.5827176000001,0.23198459260216706,0.1698441453085772,0.5669816928520475,0.9918200000000752,-3.2680513411340684,0.1713718007301179,0.07806322913952272,0.1570893105597252,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,360.0,0.001372274223463685,1287.81654397,0.4745215643596953,0.40224488997579305,1.5005795682238896,3.12805000000003,-5.22956876385286,0.4486317796097003,0.08934478745355942,0.10215117710001383,0.3883294564703169,0.059165927433755254,0.3546002876260372,301.5409751401385,83.38299632948136,0.15829846107294743,33.300000000000004,"33.3,20.0,48.8,19.5,39.1"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,360.0,0.001372274223463685,1158.94447368,0.4656239049291771,0.388679821973097,1.4312078357155142,3.0517600000000584,-5.32621384453606,0.4176626067662609,0.13521920043347294,0.08831962252598402,0.3417325839125634,0.07214727790551961,0.2746990686137765,294.86536384910556,64.61622662694191,0.20327710301527047,33.300000000000004,"33.3,26.7,40.0,6.7,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,360.0,0.001372274223463685,668.3105464,0.24772627523429078,0.21522168878889866,0.7055074454125758,1.1444099999999935,-2.536994923491811,0.2443496083865939,0.04326435781043278,0.19379134901603579,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,360.0,0.001372274223463685,600.93154955,0.2269994841805404,0.14872396423671788,0.5118671642198365,1.029965000000061,-3.546731539155185,0.13600926049548578,0.10859422528305353,0.13235048690484244,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,370.0,0.0013858729324093464,1287.26867747,0.33338751537950034,0.32098752206621817,1.3304810752958303,2.594000000000051,-1.8713237180819218,0.3405686641191258,0.0498307443828294,0.1140385462005449,0.2885129685584912,0.05179042213871345,0.23861388409880893,224.12801119773616,68.40073077437611,0.1621824507821765,33.300000000000004,"33.3,40.0,6.7,26.7,19.5"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,370.0,0.0013858729324093464,1157.7242279099999,0.6164663815564623,0.4723519927594479,1.7700403977028656,3.7384099999999307,-8.229173660574519,0.4899430548152106,0.1580793144210565,0.09670970442744607,0.41555675602610215,0.08446140430682134,0.34355285666454166,358.942782752584,68.34809799432145,0.23379232698395014,33.300000000000004,"33.3,40.0,6.7,26.7,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,370.0,0.0013858729324093464,668.0648813,0.1656742837201194,0.16273309101325426,0.5510264248844805,0.9918199999999615,-0.6427607920798799,0.16111491391506555,0.037571530415460005,0.17111231074329059,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,370.0,0.0013858729324093464,600.3074649,0.21846609811305298,0.12367709390518947,0.4373200430512269,0.9536749999998619,-3.724466894689064,0.0746383459657967,0.078170059993348,0.07741708258820511,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,380.0,0.0014119069963169353,1286.8405917200002,0.31146771312538796,0.27743612107609383,1.2009474942921425,2.517699999999877,-2.9409535070336377,0.27100594330892475,0.07046135896963214,0.09838219865182118,0.21167458944027426,0.06707025767110383,0.10739546719083407,164.49169446648284,25.741535602391096,0.18240708714732318,33.300000000000004,"33.3,40.0,13.3,6.7,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,380.0,0.0014119069963169353,1156.57958963,0.5623950876209243,0.45447068797924534,1.7786400686029025,3.4332299999998668,-6.882028562071239,0.46646990892568235,0.17301919905611438,0.13419064727895155,0.3805434477468491,0.09473423828642272,0.2893696944243108,329.024868810445,57.822597107835136,0.2471406392559505,33.300000000000004,"33.3,20.0,46.7,13.4,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,380.0,0.0014119069963169353,667.9214484,0.13936903463684217,0.12944929880651695,0.5163394310771906,0.7629400000001851,-1.0679740053999442,0.09982911075708126,0.057208870165962586,0.11152080376569162,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,380.0,0.0014119069963169353,599.7398377,0.19180157998187547,0.1204216511601545,0.4297532385402859,0.7629399999998441,-3.0874636183629534,0.07079812418599885,0.08455671866862124,0.06428781694385854,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,390.0,0.0014052231789929094,1287.02133211,0.4423807086911438,0.3579884071899471,1.600609445781663,2.8991699999999128,5.3991004941009235,0.2379615807086242,0.16019982072129246,0.094207394429224,0.205885927013496,0.08128083771977021,0.06527118471080308,159.9708737352142,10.050546254401821,0.19526568410413242,40.0,"40.0,26.7,33.3,13.3,6.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,390.0,0.0014052231789929094,1156.4286040999998,0.7071757199772308,0.5902397589120971,2.420385016791533,4.272469999999885,8.091674733910928,0.4800676232272557,0.32524259716856857,0.11030861519858852,0.39925570439278213,0.09068025174721275,0.3111941221499083,345.24890077715276,60.75199039116167,0.2501266395838807,33.300000000000004,"33.3,20.0,40.0,13.3,6.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,390.0,0.0014052231789929094,668.0572509000001,0.24016734172344373,0.1751044439101074,0.6618377680107981,1.0681100000001607,3.3994926012601883,0.09422345769125079,0.08646097253397106,0.0762966629766887,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,390.0,0.0014052231789929094,599.69825715,0.2997261273424841,0.19846907521751686,0.7379852156299532,1.068114999999807,4.645084266427189,0.04084477520274249,0.16142193740946476,0.057441353095125255,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,400.0,0.001373877259829546,1286.3291932500001,0.29112227511478156,0.2698410739266314,1.0910930353863526,2.4413999999999305,-2.2698133552874813,0.23618004101611834,0.09719275628034281,0.1065858471291666,0.2143384532656045,0.07233032815123751,0.05994279298938106,166.6279941327177,7.821206718231304,0.20578589387254884,40.0,"40.0,13.3,20.0,6.7,26.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,400.0,0.001373877259829546,1155.57701135,0.6065854442099654,0.4566531434487432,1.7168542904480826,3.81470000000013,-8.294453988174123,0.48208729594478456,0.16576394901466696,0.1201579151829791,0.4100857655058705,0.0932079301347719,0.32039389361479975,354.87532330431947,61.04063895846797,0.25596501324377163,33.300000000000004,"33.3,40.0,6.7,20.0,26.6"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,400.0,0.001373877259829546,667.7871704,0.11698423719185962,0.107839122883571,0.4382283688120849,0.6103600000001279,-0.9377702970282058,0.08843042918626241,0.04539850459361482,0.09321460404904719,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,400.0,0.001373877259829546,599.2988583000001,0.21522060424016518,0.09402609167162704,0.36510284739871957,0.8010849999999436,-4.003826030603148,0.04932245054898048,0.08228452057809102,0.0630771099037039,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,410.0,0.0014042517430728845,1286.0241696,0.31211378187205013,0.27624475039239177,1.1853559327046068,2.3651099999999587,-3.0179058555873133,0.23910362609172323,0.050126723105297546,0.14276700550653318,0.21813876090503004,0.06577144796281324,0.06928938974936114,169.62259812961298,10.08945689019673,0.20684172566806483,26.700000000000003,"26.7,6.7,40.0,20.0,33.3"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,410.0,0.0014042517430728845,1154.40032922,0.5775679903570445,0.4352006702454812,1.6575742798929411,2.975460000000112,-7.888330837452113,0.41940691652472584,0.21416087268851688,0.14484751434119614,0.3587531667624612,0.08839498149693605,0.2924612387779535,310.77015285058167,66.45767502739866,0.20777453759919473,33.300000000000004,"33.3,40.0,26.7,20.0,6.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,410.0,0.0014042517430728845,667.6750194,0.1284786177692035,0.12023610797448574,0.45594022117019783,0.6866400000000112,-0.9364005760555999,0.11085229224497323,0.027213469290011817,0.11699218190083827,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,410.0,0.0014042517430728845,598.76785165,0.22078950495325433,0.12329714634297367,0.5049828667784424,0.8773800000000165,-3.7879164176420295,0.060010080306423505,0.10087347781118168,0.09088419513318317,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,420.0,0.0013630677879558596,1285.5998988699998,0.27539729160514015,0.2580650635641556,1.1072027928993577,3.3569299999999203,-1.9975788028180828,0.23062576074491337,0.04475680469336403,0.09615811869657766,0.21329344918130747,0.05995313667092808,0.07223989896102215,165.9096654945177,11.470945731995808,0.20068754934414915,26.700000000000003,"26.7,6.7,20.0,33.3,13.3"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,420.0,0.0013630677879558596,1153.0923465199999,0.4816225261290955,0.3808491109093939,1.379070064019919,3.2043499999999767,-6.124494291293758,0.42006901458405205,0.047177578174821926,0.08555589024936659,0.3566723402742872,0.08446990127865656,0.2966409634583792,309.31810565798503,69.17089312770867,0.19803862531138072,33.300000000000004,"33.3,40.0,20.0,46.7,26.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,420.0,0.0013630677879558596,667.5186162999998,0.13522413394553692,0.1301529577843377,0.48455042417487554,0.7629399999999578,-0.7586950495062297,0.12599576126027073,0.03363256354693439,0.11402043691216783,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,420.0,0.0013630677879558596,598.15979045,0.1427336792508215,0.0736809153166755,0.28412245118583995,0.6103550000000268,-2.528220756075549,0.04879818935389088,0.027910143339029022,0.058573254172894385,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,430.0,0.001413520335540969,1285.34088067,0.2604882531952324,0.24863956886319014,1.111672597095753,2.212530000000015,-1.613516141879489,0.22310647597362868,0.05048278726606904,0.107290923123759,0.21606126740283924,0.06637313376463852,0.07153156790465011,168.0964720348851,10.960784781754148,0.20387669328499428,40.0,"40.0,26.7,6.7,13.3,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,430.0,0.001413520335540969,1152.57980358,0.41901534256024886,0.3963273392998091,1.5081052279858056,2.9754599999998845,-2.8254853600495986,0.42559884816269894,0.08168643650721603,0.13821674689758748,0.35687633980437966,0.07804555881930833,0.29075968462417817,309.63265076821125,66.3793302467709,0.2069287986468281,33.300000000000004,"33.3,40.0,26.7,20.0,6.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,430.0,0.001413520335540969,667.4453735999999,0.10413610737697218,0.10086411391686441,0.41592570715276034,0.534059999999954,-0.5356295949592691,0.09280993649994615,0.03024971864736862,0.09980967273700875,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,430.0,0.001413520335540969,597.9759218,0.1024711641318631,0.0874295287760946,0.3477550732389572,0.5340600000000677,-1.1053300810084292,0.0627056701085329,0.043160094261082395,0.0777982217824708,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,440.0,0.0018265849840168268,1284.90562417,0.34460980177032974,0.28779987958060593,1.209635621793376,2.4414099999999053,-3.937641619993265,0.21891476863742948,0.16489329084745138,0.08496718448176609,0.21227661713293322,0.06412572144797003,0.0671859813418528,165.20794456795673,10.017353826757658,0.20136386491258584,26.700000000000003,"26.7,6.7,40.0,20.0,13.3"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,440.0,0.0018265849840168268,1152.01843222,0.4087466048407579,0.39956817396184824,1.557459754343216,2.7465799999999945,-1.7893665527298936,0.4167275938160931,0.1168855516217549,0.09745193619318725,0.3508818729586525,0.08159954466156316,0.2809879058376247,304.5800858259574,64.12884086747552,0.21015205338982085,33.300000000000004,"33.3,40.0,26.7,6.7,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,440.0,0.0018265849840168268,667.2874450999999,0.15214688225789005,0.13072441767221474,0.514394035340473,0.6866500000000997,-1.609942430243882,0.10114607045847387,0.09285584618743078,0.09205634937914205,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,440.0,0.0018265849840168268,597.7424622,0.11659472244787585,0.11251430899875983,0.47603048087928496,0.6103500000002668,-0.6323454185424972,0.06728529276786197,0.05713090426238012,0.09787952558341634,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,450.0,0.0017297361726988259,1284.6501165799998,0.26868950031492544,0.2615102414548275,1.125807646836472,2.7465799999999945,-1.2816941350578996,0.23537645537254445,0.04622145325810881,0.10284152693400707,0.20887141785695237,0.06769133304136728,0.06618512626763762,162.59012096850978,10.04067185416859,0.19810804693023062,13.3,"13.3,26.7,40.0,20.0,33.3"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,450.0,0.0017297361726988259,1151.56967122,0.4943037459198001,0.4007193031741839,1.6347533984787561,3.280640000000176,-6.012343346022769,0.42210343419138247,0.11888959859778189,0.11956583410737807,0.34629483623373614,0.07523814948851044,0.277295030915083,300.7154885095778,64.11979763903275,0.2074309027892259,33.300000000000004,"33.3,20.0,40.0,13.3,26.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,450.0,0.0017297361726988259,667.2149664000001,0.10673479464029521,0.10486910895155138,0.42841312649868224,0.6103499999999258,-0.41092471646938983,0.1015810606079694,0.03696828302125154,0.10941749047256345,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,450.0,0.0017297361726988259,597.5353246999999,0.15000890570671924,0.07625006618159326,0.294294295567073,0.6103550000001405,-2.6717211521163398,0.046405030532390146,0.05144105665553611,0.05915071019300805,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,460.0,0.0015101168071054339,1284.52484195,0.27895608642947944,0.26996928095250705,1.1295157392825386,2.8991699999999128,-1.4590969711357722,0.2546392207931962,0.07034326237859906,0.10232419723607158,0.22757770667722382,0.07681849387378734,0.08022484259721953,177.1687858770755,12.426771536118085,0.21296851224234037,26.700000000000003,"26.7,33.3,40.0,20.0,13.3"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,460.0,0.0015101168071054339,1150.81016604,0.4431783167980982,0.3959612259455986,1.44833151508314,3.051759999999831,-4.135152599471093,0.41229522623900616,0.1368166239294665,0.10843036528955,0.36383842754479223,0.07861956726022488,0.29776431946123694,316.1585101361938,66.97738379862714,0.20908087290341376,33.300000000000004,"33.3,40.0,26.7,20.0,13.5"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,460.0,0.0015101168071054339,667.2271736000001,0.1248138912198963,0.12435620708675763,0.47749913564362884,0.7629399999998441,-0.2208574617459656,0.11791984296823783,0.05877669930887046,0.11239747588200413,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,460.0,0.0015101168071054339,597.21183785,0.1589453048598618,0.13024361415157198,0.5305328443091213,0.8010900000000447,-1.8841945814577274,0.0877626499990013,0.11132133673470611,0.08448594724328393,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,470.0,0.0013874512231738805,1284.4447332099999,0.37898955465465356,0.3755621398393051,1.4775593283774184,3.509520000000066,1.056459052656486,0.24747968186516964,0.17730055689025395,0.11039680240441764,0.2334555930440089,0.07379195880309357,0.09999656745065114,181.7560436878993,18.346854577181986,0.2109554465322412,33.300000000000004,"33.3,26.7,6.7,20.0,13.3"
